  0.2000000E-07        0.0000
  0.1933856E-07        0.1000
  0.1867831E-07        0.2000
  0.1802045E-07        0.3000
  0.1736616E-07        0.4000
  0.1671663E-07        0.5000
  0.1607302E-07        0.6000
  0.1543645E-07        0.7000
  0.1480802E-07        0.8000
  0.1418879E-07        0.9000
  0.1357975E-07        1.0000
  0.1298185E-07        1.1000
  0.1239599E-07        1.2000
  0.1182297E-07        1.3000
  0.1126355E-07        1.4000
  0.1071841E-07        1.5000
  0.1018817E-07        1.6000
  0.9673343E-08        1.7000
  0.9174391E-08        1.8000
  0.8691689E-08        1.9000
  0.8225538E-08        2.0000
  0.7776165E-08        2.1000
  0.7343719E-08        2.2000
  0.6928284E-08        2.3000
  0.6529870E-08        2.4000
  0.6148425E-08        2.5000
  0.5783834E-08        2.6000
  0.5435926E-08        2.7000
  0.5104475E-08        2.8000
  0.4789205E-08        2.9000
  0.4489798E-08        3.0000
  0.3937488E-08        3.2000
  0.3443879E-08        3.4000
  0.3005235E-08        3.6000
  0.2617539E-08        3.8000
  0.2276610E-08        4.0000
  0.1978225E-08        4.2000
  0.1718208E-08        4.4000
  0.1492513E-08        4.6000
  0.1297290E-08        4.8000
  0.1128924E-08        5.0000
  0.8627345E-09        5.4000
  0.6673304E-09        5.8000
  0.5240053E-09        6.2000
  0.4186466E-09        6.6000
  0.3408495E-09        7.0000
  0.2826971E-09        7.4000
  0.2385127E-09        7.8000
  0.2042831E-09        8.2000
  0.1771918E-09        8.6000
  0.1552662E-09        9.0000
  0.1371238E-09        9.4000
  0.1217948E-09        9.8000
  0.1085988E-09       10.2000
  0.9190882E-10       10.8000
  0.7793508E-10       11.4000
  0.6607635E-10       12.0000
  0.5595171E-10       12.6000
  0.4729212E-10       13.2000
  0.3988341E-10       13.8000
  0.3353985E-10       14.4000
  0.2809505E-10       15.0000
  0.2340155E-10       15.6000
  0.1933524E-10       16.2000
  0.1580151E-10       16.8000
  0.1273834E-10       17.4000
  0.1010115E-10       18.0000
  0.7813033E-11       18.6000
  0.5818437E-11       19.2000
  0.3765977E-11       19.8000
  0.2542843E-11       20.4000
  0.8968943E-12       21.4000
  0.2739226E-12       22.4000
  0.6115909E-18       23.4000
  0.6115909E-18       24.4000
  0.6115909E-18       25.4000
  0.6115909E-18       26.4000
  0.6115909E-18       27.4000
  0.6115909E-18       28.4000
  0.6115909E-18       29.4000
  0.6115909E-18       30.4000
  0.6115909E-18       31.4000
  0.6115909E-18       32.4000
  0.6115909E-18       33.4000
  0.6115909E-18       34.4000
  0.6115909E-18       35.4000
  0.6115909E-18       36.4000
  0.6115909E-18       37.4000
  0.6115909E-18       38.4000
  0.6115909E-18       39.4000
  0.6115909E-18       40.4000
  0.6115909E-18       41.4000
  0.6115909E-18       42.4000
  0.6115909E-18       43.4000
  0.6115909E-18       44.4000
  0.6115909E-18       45.4000
  0.6115909E-18       46.4000
  0.6115909E-18       47.4000
  0.6115909E-18       48.4000
  0.6115909E-18       49.4000
  0.6115909E-18       50.4000
  0.6115909E-18       52.9000
  0.6115909E-18       55.4000
  0.6115909E-18       57.9000
  0.6115909E-18       60.4000
  0.6115909E-18       62.9000
  0.6115909E-18       65.4000
  0.6115909E-18       67.9000
  0.6115909E-18       70.4000
  0.6115909E-18       72.9000
  0.5815231E-18       75.4000
  0.4338308E-18       77.9000
  0.2933541E-18       80.4000
  0.1987877E-18       82.9000
  0.1466956E-18       85.4000
  0.1202557E-18       87.9000
  0.1071154E-18       90.4000
  0.1003135E-18       92.9000
  0.9721759E-19       95.4000
  0.9543881E-19       97.9000
  0.9438731E-19      100.4000
  0.9443677E-19      102.9000
  0.2000000E-07        0.0000
  0.1999695E-07        0.1000
  0.1999388E-07        0.2000
  0.1999081E-07        0.3000
  0.1998773E-07        0.4000
  0.1998464E-07        0.5000
  0.1998153E-07        0.6000
  0.1997840E-07        0.7000
  0.1997524E-07        0.8000
  0.1997206E-07        0.9000
  0.1996884E-07        1.0000
  0.1996560E-07        1.1000
  0.1996232E-07        1.2000
  0.1995900E-07        1.3000
  0.1995564E-07        1.4000
  0.1995224E-07        1.5000
  0.1994879E-07        1.6000
  0.1994529E-07        1.7000
  0.1994174E-07        1.8000
  0.1993813E-07        1.9000
  0.1993447E-07        2.0000
  0.1993075E-07        2.1000
  0.1992697E-07        2.2000
  0.1992312E-07        2.3000
  0.1991921E-07        2.4000
  0.1991523E-07        2.5000
  0.1991117E-07        2.6000
  0.1990704E-07        2.7000
  0.1990284E-07        2.8000
  0.1989856E-07        2.9000
  0.1989419E-07        3.0000
  0.1988522E-07        3.2000
  0.1987590E-07        3.4000
  0.1986620E-07        3.6000
  0.1985613E-07        3.8000
  0.1984566E-07        4.0000
  0.1983477E-07        4.2000
  0.1982345E-07        4.4000
  0.1981168E-07        4.6000
  0.1979944E-07        4.8000
  0.1978673E-07        5.0000
  0.1975983E-07        5.4000
  0.1973084E-07        5.8000
  0.1969964E-07        6.2000
  0.1966614E-07        6.6000
  0.1963022E-07        7.0000
  0.1959179E-07        7.4000
  0.1955075E-07        7.8000
  0.1950701E-07        8.2000
  0.1946047E-07        8.6000
  0.1941106E-07        9.0000
  0.1935869E-07        9.4000
  0.1930328E-07        9.8000
  0.1924475E-07       10.2000
  0.1915099E-07       10.8000
  0.1904984E-07       11.4000
  0.1894108E-07       12.0000
  0.1882451E-07       12.6000
  0.1869997E-07       13.2000
  0.1856728E-07       13.8000
  0.1842631E-07       14.4000
  0.1827691E-07       15.0000
  0.1811899E-07       15.6000
  0.1795244E-07       16.2000
  0.1777718E-07       16.8000
  0.1759315E-07       17.4000
  0.1740029E-07       18.0000
  0.1719859E-07       18.6000
  0.1698803E-07       19.2000
  0.1676861E-07       19.8000
  0.1654035E-07       20.4000
  0.1614038E-07       21.4000
  0.1571628E-07       22.4000
  0.1526851E-07       23.4000
  0.1479765E-07       24.4000
  0.1430445E-07       25.4000
  0.1378980E-07       26.4000
  0.1325475E-07       27.4000
  0.1270047E-07       28.4000
  0.1212830E-07       29.4000
  0.1153966E-07       30.4000
  0.1093610E-07       31.4000
  0.1031923E-07       32.4000
  0.9690709E-08       33.4000
  0.9052184E-08       34.4000
  0.8405269E-08       35.4000
  0.7751489E-08       36.4000
  0.7092243E-08       37.4000
  0.6427507E-08       38.4000
  0.5766609E-08       39.4000
  0.5134044E-08       40.4000
  0.4547415E-08       41.4000
  0.4013699E-08       42.4000
  0.3533797E-08       43.4000
  0.3105870E-08       44.4000
  0.2726458E-08       45.4000
  0.2391350E-08       46.4000
  0.2096114E-08       47.4000
  0.1836420E-08       48.4000
  0.1608203E-08       49.4000
  0.1407746E-08       50.4000
  0.1013394E-08       52.9000
  0.7293837E-09       55.4000
  0.5249234E-09       57.9000
  0.3777544E-09       60.4000
  0.2718327E-09       62.9000
  0.1956035E-09       65.4000
  0.1407477E-09       67.9000
  0.1012765E-09       70.4000
  0.7287911E-10       72.9000
  0.5245330E-10       75.4000
  0.3776680E-10       77.9000
  0.2721407E-10       80.4000
  0.1964108E-10       82.9000
  0.1421941E-10       85.4000
  0.1035576E-10       87.9000
  0.7627239E-11       90.4000
  0.5735078E-11       92.9000
  0.4472053E-11       95.4000
  0.3699807E-11       97.9000
  0.3333737E-11      100.4000
  0.3333737E-11      102.9000
  0.2000000E-07        0.0000
  0.2000613E-07        0.1000
  0.2001226E-07        0.2000
  0.2001838E-07        0.3000
  0.2002451E-07        0.4000
  0.2003063E-07        0.5000
  0.2003675E-07        0.6000
  0.2004286E-07        0.7000
  0.2004897E-07        0.8000
  0.2005508E-07        0.9000
  0.2006118E-07        1.0000
  0.2006728E-07        1.1000
  0.2007337E-07        1.2000
  0.2007945E-07        1.3000
  0.2008551E-07        1.4000
  0.2009157E-07        1.5000
  0.2009762E-07        1.6000
  0.2010365E-07        1.7000
  0.2010967E-07        1.8000
  0.2011567E-07        1.9000
  0.2012165E-07        2.0000
  0.2012762E-07        2.1000
  0.2013356E-07        2.2000
  0.2013948E-07        2.3000
  0.2014538E-07        2.4000
  0.2015125E-07        2.5000
  0.2015709E-07        2.6000
  0.2016291E-07        2.7000
  0.2016869E-07        2.8000
  0.2017445E-07        2.9000
  0.2018016E-07        3.0000
  0.2019149E-07        3.2000
  0.2020266E-07        3.4000
  0.2021366E-07        3.6000
  0.2022446E-07        3.8000
  0.2023507E-07        4.0000
  0.2024545E-07        4.2000
  0.2025559E-07        4.4000
  0.2026548E-07        4.6000
  0.2027510E-07        4.8000
  0.2028443E-07        5.0000
  0.2030219E-07        5.4000
  0.2031861E-07        5.8000
  0.2033356E-07        6.2000
  0.2034690E-07        6.6000
  0.2035850E-07        7.0000
  0.2036824E-07        7.4000
  0.2037600E-07        7.8000
  0.2038164E-07        8.2000
  0.2038505E-07        8.6000
  0.2038611E-07        9.0000
  0.2038471E-07        9.4000
  0.2038073E-07        9.8000
