  0.1000000E-19        0.0000
  0.2409035E-09        0.1000
  0.2366324E-09        0.2000
  0.2279878E-09        0.3000
  0.2171766E-09        0.4000
  0.2055232E-09        0.5000
  0.1940103E-09        0.6000
  0.1832835E-09        0.7000
  0.1736916E-09        0.8000
  0.1653507E-09        0.9000
  0.1582167E-09        1.0000
  0.1521525E-09        1.1000
  0.1469842E-09        1.2000
  0.1425400E-09        1.3000
  0.1386722E-09        1.4000
  0.1352649E-09        1.5000
  0.1322361E-09        1.6000
  0.1295336E-09        1.7000
  0.1271257E-09        1.8000
  0.1249985E-09        1.9000
  0.1231480E-09        2.0000
  0.1215761E-09        2.1000
  0.1202891E-09        2.2000
  0.1192929E-09        2.3000
  0.1185950E-09        2.4000
  0.1182010E-09        2.5000
  0.1181153E-09        2.6000
  0.1183413E-09        2.7000
  0.1188861E-09        2.8000
  0.1197460E-09        2.9000
  0.1209241E-09        3.0000
  0.1242283E-09        3.2000
  0.1288106E-09        3.4000
  0.1346936E-09        3.6000
  0.1420484E-09        3.8000
  0.1515851E-09        4.0000
  0.1623915E-09        4.2000
  0.1726486E-09        4.4000
  0.1821673E-09        4.6000
  0.1908526E-09        4.8000
  0.1986714E-09        5.0000
  0.2117155E-09        5.4000
  0.2217404E-09        5.8000
  0.2293023E-09        6.2000
  0.2349538E-09        6.6000
  0.2391720E-09        7.0000
  0.2423384E-09        7.4000
  0.2447439E-09        7.8000
  0.2466022E-09        8.2000
  0.2480669E-09        8.6000
  0.2492464E-09        9.0000
  0.2502161E-09        9.4000
  0.2510286E-09        9.8000
  0.2517207E-09       10.2000
  0.2525811E-09       10.8000
  0.2532848E-09       11.4000
  0.2538674E-09       12.0000
  0.2543525E-09       12.6000
  0.2547563E-09       13.2000
  0.2550890E-09       13.8000
  0.2553545E-09       14.4000
  0.2555472E-09       15.0000
  0.2556463E-09       15.6000
  0.2556049E-09       16.2000
  0.2553346E-09       16.8000
  0.2546865E-09       17.4000
  0.2534421E-09       18.0000
  0.2513401E-09       18.6000
  0.2481916E-09       19.2000
  0.2441065E-09       19.8000
  0.2403286E-09       20.4000
  0.2333225E-09       21.4000
  0.2268736E-09       22.4000
  0.2197443E-09       23.4000
  0.2134167E-09       24.4000
  0.2063491E-09       25.4000
  0.2004911E-09       26.4000
  0.1944988E-09       27.4000
  0.1917657E-09       28.4000
  0.1917624E-09       29.4000
  0.1944752E-09       30.4000
  0.2003765E-09       31.4000
  0.2063392E-09       32.4000
  0.2134302E-09       33.4000
  0.2197499E-09       34.4000
  0.2268057E-09       35.4000
  0.2330137E-09       36.4000
  0.2393958E-09       37.4000
  0.2441135E-09       38.4000
  0.2492015E-09       39.4000
  0.2504604E-09       40.4000
  0.2486747E-09       41.4000
  0.2478669E-09       42.4000
  0.2490035E-09       43.4000
  0.2514637E-09       44.4000
  0.2516919E-09       45.4000
  0.2495503E-09       46.4000
  0.2484804E-09       47.4000
  0.2489720E-09       48.4000
  0.2502261E-09       49.4000
  0.2490860E-09       50.4000
  0.2488055E-09       52.9000
  0.2548019E-09       55.4000
  0.2506544E-09       57.9000
  0.2553008E-09       60.4000
  0.2516289E-09       62.9000
  0.2556740E-09       65.4000
  0.2526209E-09       67.9000
  0.2559563E-09       70.4000
  0.2528966E-09       72.9000
  0.2522712E-09       75.4000
  0.2524581E-09       77.9000
  0.2552224E-09       80.4000
  0.2555655E-09       82.9000
  0.2568163E-09       85.4000
  0.2569354E-09       87.9000
  0.2569439E-09       90.4000
  0.2569444E-09       92.9000
  0.2569445E-09       95.4000
  0.2569445E-09       97.9000
  0.2569445E-09      100.4000
  0.2569445E-09      102.9000
  0.1000000E-19        0.0000
  0.1027646E-08        0.1000
  0.1811440E-08        0.2000
  0.2586792E-08        0.3000
  0.3356538E-08        0.4000
  0.4121702E-08        0.5000
  0.4883389E-08        0.6000
  0.5642816E-08        0.7000
  0.6401492E-08        0.8000
  0.7161402E-08        0.9000
  0.7924718E-08        1.0000
  0.8692662E-08        1.1000
  0.9464974E-08        1.2000
  0.1024084E-07        1.3000
  0.1101962E-07        1.4000
  0.1180099E-07        1.5000
  0.1258481E-07        1.6000
  0.1337102E-07        1.7000
  0.1415961E-07        1.8000
  0.1495062E-07        1.9000
  0.1574409E-07        2.0000
  0.1654004E-07        2.1000
  0.1733852E-07        2.2000
  0.1813957E-07        2.3000
  0.1894323E-07        2.4000
  0.1974953E-07        2.5000
  0.2055940E-07        2.6000
  0.2138729E-07        2.7000
  0.2221525E-07        2.8000
  0.2304272E-07        2.9000
  0.2386939E-07        3.0000
  0.2551774E-07        3.2000
  0.2715808E-07        3.4000
  0.2878747E-07        3.6000
  0.3040427E-07        3.8000
  0.3200710E-07        4.0000
  0.3359487E-07        4.2000
  0.3516673E-07        4.4000
  0.3672204E-07        4.6000
  0.3826031E-07        4.8000
  0.3978136E-07        5.0000
  0.4276966E-07        5.4000
  0.4568667E-07        5.8000
  0.4853130E-07        6.2000
  0.5130384E-07        6.6000
  0.5400478E-07        7.0000
  0.5663482E-07        7.4000
  0.5919482E-07        7.8000
  0.6168574E-07        8.2000
  0.6410860E-07        8.6000
  0.6646450E-07        9.0000
  0.6875456E-07        9.4000
  0.7097995E-07        9.8000
  0.7314196E-07       10.2000
  0.7626786E-07       10.8000
  0.7925825E-07       11.4000
  0.8211704E-07       12.0000
  0.8484867E-07       12.6000
  0.8745755E-07       13.2000
  0.8994810E-07       13.8000
  0.9232474E-07       14.4000
  0.9459188E-07       15.0000
  0.9675386E-07       15.6000
  0.9881500E-07       16.2000
