  0.1000000E-19        0.0000
  0.1000000E-19        0.1000
  0.1000000E-19        0.2000
  0.1000000E-19        0.3000
  0.1000000E-19        0.4000
  0.1000000E-19        0.5000
  0.1000000E-19        0.6000
  0.1000000E-19        0.7000
  0.1000000E-19        0.8000
  0.1321650E-19        0.9000
  0.1754836E-19        1.0000
  0.2314145E-19        1.1000
  0.2986634E-19        1.2000
  0.3695646E-19        1.3000
  0.4444063E-19        1.4000
  0.5234534E-19        1.5000
  0.6069503E-19        1.6000
  0.6951207E-19        1.7000
  0.7881688E-19        1.8000
  0.8862787E-19        1.9000
  0.9896153E-19        2.0000
  0.1098325E-18        2.1000
  0.1212536E-18        2.2000
  0.1332359E-18        2.3000
  0.1457890E-18        2.4000
  0.1589209E-18        2.5000
  0.1726383E-18        2.6000
  0.1869470E-18        2.7000
  0.2018515E-18        2.8000
  0.2173557E-18        2.9000
  0.2334630E-18        3.0000
  0.2674884E-18        3.2000
  0.3039591E-18        3.4000
  0.3429014E-18        3.6000
  0.3843502E-18        3.8000
  0.4283541E-18        4.0000
  0.4749782E-18        4.2000
  0.5243047E-18        4.4000
  0.5764327E-18        4.6000
  0.6314754E-18        4.8000
  0.6895556E-18        5.0000
  0.8151842E-18        5.4000
  0.9544828E-18        5.8000
  0.1120181E-17        6.2000
  0.1276497E-17        6.6000
  0.1412724E-17        7.0000
  0.1528947E-17        7.4000
  0.1627683E-17        7.8000
  0.1712084E-17        8.2000
  0.1785022E-17        8.6000
  0.1848726E-17        9.0000
  0.1904745E-17        9.4000
  0.1954044E-17        9.8000
  0.1997134E-17       10.2000
  0.2050388E-17       10.8000
  0.2089148E-17       11.4000
  0.2111023E-17       12.0000
  0.2112183E-17       12.6000
  0.2087996E-17       13.2000
  0.2034540E-17       13.8000
  0.1950963E-17       14.4000
  0.1842063E-17       15.0000
  0.1713445E-17       15.6000
  0.1567378E-17       16.2000
  0.1413609E-17       16.8000
  0.1232684E-17       17.4000
  0.1110887E-17       18.0000
  0.9354385E-18       18.6000
  0.8178577E-18       19.2000
  0.5261577E-18       19.8000
  0.3181401E-18       20.4000
  0.1643562E-18       21.4000
  0.1442378E-18       22.4000
  0.1366117E-18       23.4000
  0.1361234E-18       24.4000
  0.1362937E-18       25.4000
  0.1364971E-18       26.4000
  0.1366773E-18       27.4000
  0.1368326E-18       28.4000
  0.1369661E-18       29.4000
  0.1370807E-18       30.4000
  0.1371793E-18       31.4000
  0.1372640E-18       32.4000
  0.1373368E-18       33.4000
  0.1373994E-18       34.4000
  0.1374532E-18       35.4000
  0.1374995E-18       36.4000
  0.1375394E-18       37.4000
  0.1375736E-18       38.4000
  0.1376031E-18       39.4000
  0.1376284E-18       40.4000
  0.1376502E-18       41.4000
  0.1376690E-18       42.4000
  0.1376852E-18       43.4000
  0.1376991E-18       44.4000
  0.1377110E-18       45.4000
  0.1377213E-18       46.4000
  0.1377301E-18       47.4000
  0.1377378E-18       48.4000
  0.1377443E-18       49.4000
  0.1377500E-18       50.4000
  0.1377609E-18       52.9000
  0.1377684E-18       55.4000
  0.1377735E-18       57.9000
  0.1377770E-18       60.4000
  0.1377795E-18       62.9000
  0.1377811E-18       65.4000
  0.1377823E-18       67.9000
  0.1377831E-18       70.4000
  0.1377836E-18       72.9000
  0.1377840E-18       75.4000
  0.1377843E-18       77.9000
  0.1377844E-18       80.4000
  0.1377845E-18       82.9000
  0.1377846E-18       85.4000
  0.1377847E-18       87.9000
  0.1377847E-18       90.4000
  0.1377848E-18       92.9000
  0.1377848E-18       95.4000
  0.1377848E-18       97.9000
  0.1377848E-18      100.4000
  0.1377848E-18      102.9000
  0.1000000E-19        0.0000
  0.1000000E-19        0.1000
  0.1000000E-19        0.2000
  0.1000000E-19        0.3000
  0.1000000E-19        0.4000
  0.1000000E-19        0.5000
  0.1000000E-19        0.6000
  0.1000000E-19        0.7000
  0.1000000E-19        0.8000
  0.1000000E-19        0.9000
  0.1000000E-19        1.0000
  0.1000000E-19        1.1000
  0.1000000E-19        1.2000
  0.1000000E-19        1.3000
  0.1000000E-19        1.4000
  0.1000000E-19        1.5000
  0.1000000E-19        1.6000
  0.1000000E-19        1.7000
  0.1000000E-19        1.8000
  0.1000000E-19        1.9000
  0.1000000E-19        2.0000
  0.1000000E-19        2.1000
  0.1000000E-19        2.2000
  0.1000000E-19        2.3000
  0.1000000E-19        2.4000
  0.1000000E-19        2.5000
  0.1000000E-19        2.6000
  0.1000000E-19        2.7000
  0.1000000E-19        2.8000
  0.1000000E-19        2.9000
  0.1000000E-19        3.0000
  0.1000000E-19        3.2000
  0.1000000E-19        3.4000
  0.1000000E-19        3.6000
  0.1000000E-19        3.8000
  0.1000000E-19        4.0000
  0.1000000E-19        4.2000
  0.1000000E-19        4.4000
  0.1000000E-19        4.6000
  0.1000000E-19        4.8000
  0.1000000E-19        5.0000
  0.1000000E-19        5.4000
  0.1000000E-19        5.8000
  0.1000000E-19        6.2000
  0.1367201E-19        6.6000
  0.1964712E-19        7.0000
  0.2809113E-19        7.4000
  0.3997508E-19        7.8000
  0.5662384E-19        8.2000
  0.7983391E-19        8.6000
  0.1120251E-18        9.0000
  0.1564338E-18        9.4000
  0.2173574E-18        9.8000
  0.3004572E-18       10.2000
  0.4808395E-18       10.8000
  0.7618449E-18       11.4000
  0.1192759E-17       12.0000
  0.1843231E-17       12.6000
  0.2809318E-17       13.2000
  0.4220037E-17       13.8000
  0.6243694E-17       14.4000
  0.9092773E-17       15.0000
  0.1302576E-16       15.6000
  0.1834392E-16       16.2000
