  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02           0.0           0.0           0.0           0.0  1.302227e-01  1.302227e-01           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  4.599186e-02  3.750239e-02  2.901293e-02  2.009948e-02  2.060745e-02  2.228062e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02  2.172381e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.302227e-01  1.302227e-01           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  5.448132e-02  4.599186e-02  2.901293e-02  1.959151e-02  2.124210e-02  2.395379e-02  2.172381e-02  2.172381e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.302227e-01  1.302227e-01           0.0           0.0           0.0           0.0           0.0           0.0  6.297078e-02  6.297078e-02  6.297078e-02  6.183025e-02  4.774968e-02  2.081564e-02  2.238471e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.302227e-01  1.189408e-01           0.0           0.0           0.0           0.0  2.301424e-01           0.0  7.211185e-02  5.389743e-02  4.482407e-02  5.157384e-02  6.214778e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  3.321339e-02  3.692637e-02  3.692637e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.415046e-01  1.189408e-01  8.885565e-02  5.877053e-02  1.563646e-01  3.515528e-01  3.515528e-01  3.515528e-01  9.946734e-02  7.441405e-02  4.482407e-02  4.819896e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  2.023530e-02  2.950042e-02  3.692637e-02  3.692637e-02  3.692637e-02  3.123873e-02           0.0           0.0           0.0           0.0  3.595168e-03  3.595168e-03           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.640684e-01  1.490259e-01  1.189408e-01  5.877053e-02  5.877053e-02  3.093275e-01  2.138041e-01  1.837768e-01  9.946734e-02  9.946734e-02  7.214571e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  2.023530e-02  2.023530e-02           0.0  2.023530e-02  3.133959e-02  3.692637e-02  3.692637e-02  3.692637e-02  2.555108e-02  6.851671e-03           0.0  6.851671e-03  8.833348e-03  5.675561e-03  7.234537e-03  7.764744e-03  6.876824e-03           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.791110e-01  1.791110e-01  1.791110e-01  9.333941e-02  2.101852e-01  4.048508e-01  2.748351e-01  2.380591e-01  3.620187e-02  3.620187e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  2.023530e-02  2.023530e-02  2.023530e-02  2.023530e-02  3.685710e-02  4.104719e-02  3.692637e-02  2.597503e-02  1.417580e-02  6.851671e-03  6.851671e-03  6.851671e-03  8.833348e-03  6.196979e-03  1.087391e-02  8.294951e-03  5.988904e-03           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.791110e-01  1.791110e-01  1.128524e-01  1.323654e-01  2.599475e-01  2.426262e-01  1.036966e-01  6.994922e-02  5.307554e-02           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  8.916981e-02  8.916981e-02  3.048141e-02  3.839933e-02  5.347890e-02  5.347890e-02  3.071071e-02  1.587157e-02  1.417580e-02  8.273882e-03  4.422029e-03  6.627689e-03  8.833348e-03  1.520051e-03  6.250301e-03  5.715996e-03  3.682857e-03  6.338368e-03           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.747965e-01  1.704819e-01  1.704819e-01  1.704819e-01  3.377066e-01  4.327870e-01  4.327870e-01  4.327870e-01           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  8.916981e-02  8.916981e-02  8.916981e-02  3.280960e-02  4.148379e-02  5.823281e-02  5.823281e-02  1.656598e-02  1.756735e-02  1.265565e-02  6.223818e-03  3.160536e-03  5.727583e-03  8.833348e-03  4.205652e-03  6.891253e-03  4.403618e-03  1.649719e-03  6.338368e-03           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0  1.726392e-01  1.704819e-01  1.704819e-01  1.372937e-01  2.279888e-01  2.920613e-01  2.920613e-01  2.633977e-01  2.633977e-01           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0           0.0
