% H42S uM BC68
4.00	0.40
5.00	0.00
6.00	0.30
7.00	0.30
8.00	0.20
9.00	0.20
10.00	1.30
11.00	18.60
12.00	56.50
13.00	121.40
14.00	240.00
15.00	478.50
16.00	711.50
17.00	1019.00
18.00	1260.00
19.00	1562.00
20.00	1900.00

