% TOTAL ALKALINITY uM BC68
0.00	2480.00
0.13	3040.00
0.38	3310.00
0.75	3430.00
1.25	3740.00
1.75	4100.00
2.25	4470.00
2.75	4940.00
3.50	5150.00
4.50	5560.00
5.50	5770.00
6.50	6270.00
8.50	6770.00
11.50	7560.00
15.50	8960.00
20.50	10410.00
25.50	11880.00
30.50	13210.00
40.50	14580.00
50.50	16880.00


