% PO4 uM BC68
0.13	55
0.38	55
0.75	45
1.25	35
1.75	31
2.25	36
2.75	38
3.5	48
4.5	57
5.5	67
6.5	64
8.5	68
11.5	81.1
15.5	84.1
20.5	93.1
25.5	86.1
30.5	91.1
40.5	87.1
50.5	92.1

