  0.4000000E-07        0.0000
  0.3865798E-07        0.1000
  0.3735296E-07        0.2000
  0.3606959E-07        0.3000
  0.3480560E-07        0.4000
  0.3355893E-07        0.5000
  0.3232793E-07        0.6000
  0.3111141E-07        0.7000
  0.2990871E-07        0.8000
  0.2871966E-07        0.9000
  0.2754455E-07        1.0000
  0.2638410E-07        1.1000
  0.2523937E-07        1.2000
  0.2411172E-07        1.3000
  0.2300268E-07        1.4000
  0.2191387E-07        1.5000
  0.2084691E-07        1.6000
  0.1980336E-07        1.7000
  0.1878467E-07        1.8000
  0.1779218E-07        1.9000
  0.1682706E-07        2.0000
  0.1589035E-07        2.1000
  0.1498296E-07        2.2000
  0.1410568E-07        2.3000
  0.1325918E-07        2.4000
  0.1244400E-07        2.5000
  0.1166058E-07        2.6000
  0.1090926E-07        2.7000
  0.1019027E-07        2.8000
  0.9503751E-08        2.9000
  0.8849737E-08        3.0000
  0.7639198E-08        3.2000
  0.6556998E-08        3.4000
  0.5600429E-08        3.6000
  0.4776688E-08        3.8000
  0.4088434E-08        4.0000
  0.3495924E-08        4.2000
  0.2987582E-08        4.4000
  0.2552809E-08        4.6000
  0.2181994E-08        4.8000
  0.1866484E-08        5.0000
  0.1378236E-08        5.4000
  0.1029268E-08        5.8000
  0.7806093E-09        6.2000
  0.6032108E-09        6.6000
  0.4758798E-09        7.0000
  0.3834460E-09        7.4000
  0.3152308E-09        7.8000
  0.2638256E-09        8.2000
  0.2241512E-09        8.6000
  0.1927557E-09        9.0000
  0.1673048E-09        9.4000
  0.1462195E-09        9.8000
  0.1284247E-09       10.2000
  0.1065104E-09       10.8000
  0.8875075E-10       11.4000
  0.7415738E-10       12.0000
  0.6206534E-10       12.6000
  0.5199557E-10       13.2000
  0.4358346E-10       13.8000
  0.3654071E-10       14.4000
  0.3063405E-10       15.0000
  0.2567266E-10       15.6000
  0.2149996E-10       16.2000
  0.1798764E-10       16.8000
  0.1503076E-10       17.4000
  0.1254305E-10       18.0000
  0.1045276E-10       18.6000
  0.8699371E-11       19.2000
  0.7231057E-11       19.8000
  0.6003316E-11       20.4000
  0.4406512E-11       21.4000
  0.3233984E-11       22.4000
  0.2377807E-11       23.4000
  0.1755882E-11       24.4000
  0.1305212E-11       25.4000
  0.9779053E-12       26.4000
  0.7383781E-12       27.4000
  0.5607140E-12       28.4000
  0.4271093E-12       29.4000
  0.3255189E-12       30.4000
  0.2477944E-12       31.4000
  0.1882863E-12       32.4000
  0.1429293E-12       33.4000
  0.1085166E-12       34.4000
  0.8244443E-13       35.4000
  0.6264781E-13       36.4000
  0.4755890E-13       37.4000
  0.3602343E-13       38.4000
  0.2721001E-13       39.4000
  0.2050964E-13       40.4000
  0.1544305E-13       41.4000
  0.1161996E-13       42.4000
  0.8736887E-14       43.4000
  0.6567371E-14       44.4000
  0.4937874E-14       45.4000
  0.3712628E-14       46.4000
  0.2789688E-14       47.4000
  0.2094725E-14       48.4000
  0.1571168E-14       49.4000
  0.1174236E-14       50.4000
  0.5790291E-15       52.9000
  0.2856591E-15       55.4000
  0.1398298E-15       57.9000
  0.6870287E-16       60.4000
  0.3362120E-16       62.9000
  0.1649440E-16       65.4000
  0.8096357E-17       67.9000
  0.3981374E-17       70.4000
  0.1962299E-17       72.9000
  0.9720841E-18       75.4000
  0.4878882E-18       77.9000
  0.2508424E-18       80.4000
  0.1354852E-18       82.9000
  0.7786231E-19       85.4000
  0.4943363E-19       87.9000
  0.3636098E-19       90.4000
  0.2965182E-19       92.9000
  0.2633653E-19       95.4000
  0.2627410E-19       97.9000
  0.2560273E-19      100.4000
  0.2533982E-19      102.9000
  0.4000000E-07        0.0000
  0.3800058E-07        0.1000
  0.3603021E-07        0.2000
  0.3408126E-07        0.3000
  0.3215895E-07        0.4000
  0.3026812E-07        0.5000
  0.2841320E-07        0.6000
  0.2659828E-07        0.7000
  0.2482713E-07        0.8000
  0.2310324E-07        0.9000
  0.2142983E-07        1.0000
  0.1980990E-07        1.1000
  0.1824621E-07        1.2000
  0.1674136E-07        1.3000
  0.1529775E-07        1.4000
  0.1391764E-07        1.5000
  0.1260314E-07        1.6000
  0.1135623E-07        1.7000
  0.1017879E-07        1.8000
  0.9072590E-08        1.9000
  0.8039293E-08        2.0000
  0.7080489E-08        2.1000
  0.6197684E-08        2.2000
  0.5392311E-08        2.3000
  0.4741916E-08        2.4000
  0.4241103E-08        2.5000
  0.3794709E-08        2.6000
  0.3396891E-08        2.7000
  0.3042415E-08        2.8000
  0.2726595E-08        2.9000
  0.2445236E-08        3.0000
  0.1974528E-08        3.2000
