0.25	0.995
0.75	0.917
1.25	0.478
1.75	0.448
2.25	0.419
2.75	0.448
3.25	0.451
3.75	0.483
4.25	0.485
4.75	0.381
5.5	0.387
6.5	0.372
7.5	0.32
8.5	0.351
9.5	0.418
11	0.456
13	0.47
15	0.448
17	0.32
19	0.364
23	0.404
27	0.3545
31	0.365
35	0.438
39	0.379
43	0.321
