0	3.3
0.25	57.62
0.75	70.22
1.25	115.58
1.75	134.42
2.25	161.05
2.75	190.4
3.25	208.9
3.75	231.35
4.25	272.65
4.75	277.35
5.5	308.5
6.5	372.6
7.5	404.5
8.5	462.5
9.5	514.5
11	517
13	606.5
15	685.5
17	765
19	775.5
23	905
27	989.5
31	1105
35	1153.5
39	1164
