0	10.43
0.25	273.6
0.75	391.4
1.25	438.8
1.75	527
2.25	750.9
2.75	898.9
3.25	984.7
3.75	1094
4.25	1182
4.75	1351
5.5	1515
6.5	1535
7.5	1665
8.5	1814
9.5	1888
11	1985
13	2130
15	2332
17	2272
19	2218
23	2196
27	2166
31	2124
35	2196
39	2236
43	2206
