0	10.45642815
0.25	10.51834745
0.25	10.56404092
0.75	10.59860289
0.75	10.65970159
1.25	10.604667
1.75	10.60422709
2.25	10.68241451
2.75	10.66026685
3.25	10.68490783
3.75	10.71404357
4.75	10.75976595
4.75	10.82675495
5.5	10.78126374
6.5	10.80815347
7.5	10.83312438
8.5	10.898263
9.5	10.93098612
11	10.92200416
13	10.93469919
15	10.94297206
17	10.9080794
19	10.83627295
23	10.91619231
27	10.97578055
31	10.94992445
35	10.92528963
39	10.92285173
	10.89923045
