0.75	1.321
1.25	1.373
1.75	1.463
2.75	1.504
3.25	1.4405
3.75	1.321
4.25	1.308
4.75	1.288
5.5	1.448
6.5	1.567
7.5	1.566
8.5	1.498
9.5	1.4425
11	1.2725
13	1.2935
17	1.315
19	1.3005
23	0.707
27	0.74
31	0.87
35	0.764
39	0.878
